Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1932,LakePlacid,Bobsleigh,"MINTON,Robert",USA,Men,Two-Man,Bronze,,
1932,LakePlacid,Bobsleigh,"STEVENS,J.Hubert",USA,Men,Two-Man,Bronze,,
1932,LakePlacid,Bobsleigh,"ARTHUR,Adams",USA,Men,Two-Man,Gold,,
1932,LakePlacid,Bobsleigh,"STEVENS,Curtis",USA,Men,Two-Man,Gold,,
1932,LakePlacid,IceHockey,"ANDERSON,Osborn",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"BENT,JohnPeale",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"CHASE,JohnPierce",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"COOKMAN,JohnEmery",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"EVERETT,DouglasNewton",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"FARRELL,Franklin",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"FITZGERALD,Joseph",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"FRAZIER,EdwardHartwell",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"GARRISON,JohnBright",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"HALLOCK,Gerard",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"LIVINGSTON,RobertCambridge",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"NELSON,FrancisAugustus",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"PALMER,WinthropHale",USA,Men,IceHockey,Silver,,
1932,LakePlacid,IceHockey,"SMITH,Gordon",USA,Men,IceHockey,Silver,,
1932,LakePlacid,Skating,"VINSON,Maribel",USA,Women,Individual,Bronze,,
1932,LakePlacid,Skating,"BADGER,Sherwin",USA,Men,Pairs,Silver,,
1932,LakePlacid,Skating,"LOUGHRAN,Beatrix",USA,Women,Pairs,Silver,,
1932,LakePlacid,Skating,"JAFFEE,Irving",USA,Men,10000M,Gold,,
1932,LakePlacid,Skating,"SHEA,JohnA.",USA,Men,1500M,Gold,,
1932,LakePlacid,Skating,"JAFFEE,Irving",USA,Men,5000M,Gold,,
1932,LakePlacid,Skating,"MURPHY,Edward",USA,Men,5000M,Silver,,
1932,LakePlacid,Skating,"SHEA,JohnA.",USA,Men,500M,Gold,,
1936,GarmischPartenkirchen,Skating,"KASPAR,Felix",AUT,Men,Individual,Bronze,,
1936,GarmischPartenkirchen,Skating,"SCHeFER,Karl",AUT,Men,Individual,Gold,,
1936,GarmischPartenkirchen,Skating,"PAUSIN,Erik",AUT,Men,Pairs,Silver,,
1936,GarmischPartenkirchen,Skating,"PAUSIN,Ilse",AUT,Women,Pairs,Silver,,
1936,GarmischPartenkirchen,Skating,"STIEPL,Max",AUT,Men,10000M,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"DEACON,MaxwellArnold",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"FARGUHARSON,Hugh",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"FARMER-HORN,Kenneth",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"HAGGARTY,James",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"KITCHEN,Walter",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"MILTON,Raymond",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"MOORE,Francis",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"MURRAY,Herman",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"NASH,Arthur",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"NEVILLE,DavidJohn",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"SINCLAIR,Alexander",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"ST.GERMAIN,Ralph",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,IceHockey,"THOMSON,William",CAN,Men,IceHockey,Silver,,
1936,GarmischPartenkirchen,Skating,"WASENIUS,Birger",FIN,Men,10000M,Silver,,
1936,GarmischPartenkirchen,Skating,"WASENIUS,Birger",FIN,Men,1500M,Bronze,,
1936,GarmischPartenkirchen,Skating,"OJALA,Antero",FIN,Men,5000M,Bronze,,
1936,GarmischPartenkirchen,Skating,"WASENIUS,Birger",FIN,Men,5000M,Silver,,
1936,GarmischPartenkirchen,Skiing,"NIEMI,Pekka",FIN,Men,18KM,Bronze,,
1936,GarmischPartenkirchen,Skiing,"JALKANEN,Kalle",FIN,Men,4X10KMRelay,Gold,,
1936,GarmischPartenkirchen,Skiing,"KARPPINEN,Klaus",FIN,Men,4X10KMRelay,Gold,,
1936,GarmischPartenkirchen,Skiing,"LeHDE,Matti",FIN,Men,4X10KMRelay,Gold,,
1936,GarmischPartenkirchen,Skiing,"NURMELA,Sulo",FIN,Men,4X10KMRelay,Gold,,
1936,GarmischPartenkirchen,Skiing,"ALLAIS,Emile",FRA,Men,AlpineCombined,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"CARDNO,JamesFarquhar",GBR,Men,Four-Man,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"DUGDALE,Gary",GBR,Men,Four-Man,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"GREEN,CharlesPatrick",GBR,Men,Four-Man,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"MCEVOY,FrederickJames",GBR,Men,Four-Man,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"ARCHER,Alexander",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"BORLAND,JamesAndrew",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"BRENCHLEY,Edgar",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"CHAPPELL,James",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"COWARD,John",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"DAILLEY,GordonDebenham",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"DAVEY,JohnGerald",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"ERHARDT,Carl",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"FOSTER,James",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"KILPATRICK,John",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"STINCHCOMBE,Archibald",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,IceHockey,"WYMAN,Robert",GBR,Men,IceHockey,Gold,,
1936,GarmischPartenkirchen,Skating,"COLLEDGE,Cecilia",GBR,Women,Individual,Silver,,
1936,GarmischPartenkirchen,Skating,"BAIER,Ernst",GER,Men,Individual,Silver,,
1936,GarmischPartenkirchen,Skating,"BAIER,Ernst",GER,Men,Pairs,Gold,,
1936,GarmischPartenkirchen,Skating,"HERBER,Maxi",GER,Women,Pairs,Gold,,
1936,GarmischPartenkirchen,Skiing,"PFNeeR,Franz",GER,Men,AlpineCombined,Gold,,
1936,GarmischPartenkirchen,Skiing,"LANTSCHNER,Gustav",GER,Men,AlpineCombined,Silver,,
1936,GarmischPartenkirchen,Skiing,"CRANZ,Christel",GER,Women,AlpineCombined,Gold,,
1936,GarmischPartenkirchen,Skiing,"GRASEGGER,Ke_the",GER,Women,AlpineCombined,Silver,,
1936,GarmischPartenkirchen,Skating,"ROTTER,Emilia",HUN,Women,Pairs,Bronze,,
1936,GarmischPartenkirchen,Skating,"SZOLLAS,Laszlo",HUN,Men,Pairs,Bronze,,
1936,GarmischPartenkirchen,Skating,"HENIE,Sonja",NOR,Women,Individual,Gold,,
1936,GarmischPartenkirchen,Skating,"BALLANGRUD,Ivar",NOR,Men,10000M,Gold,,
1936,GarmischPartenkirchen,Skating,"MATHISEN,Charles",NOR,Men,1500M,Gold,,
1936,GarmischPartenkirchen,Skating,"BALLANGRUD,Ivar",NOR,Men,1500M,Silver,,
1936,GarmischPartenkirchen,Skating,"BALLANGRUD,Ivar",NOR,Men,5000M,Gold,,
1936,GarmischPartenkirchen,Skating,"BALLANGRUD,Ivar",NOR,Men,500M,Gold,,
1936,GarmischPartenkirchen,Skating,"KROG,Georg",NOR,Men,500M,Silver,,
1936,GarmischPartenkirchen,Skiing,"SCHOU-NILSEN,Laila",NOR,Women,AlpineCombined,Bronze,,
1936,GarmischPartenkirchen,Skiing,"HAGEN,Oddbjorn",NOR,Men,18KM,Silver,,
1936,GarmischPartenkirchen,Skiing,"BRODAHL,Sverre",NOR,Men,4X10KMRelay,Silver,,
1936,GarmischPartenkirchen,Skiing,"HAGEN,Oddbjorn",NOR,Men,4X10KMRelay,Silver,,
1936,GarmischPartenkirchen,Skiing,"HOFFSBAKKEN,Olaf",NOR,Men,4X10KMRelay,Silver,,
1936,GarmischPartenkirchen,Skiing,"IVERSEN,Bjarne",NOR,Men,4X10KMRelay,Silver,,
1936,GarmischPartenkirchen,Skiing,"BRODAHL,Sverre",NOR,Men,Individual,Bronze,,
1936,GarmischPartenkirchen,Skiing,"HAGEN,Oddbjorn",NOR,Men,Individual,Gold,,
1936,GarmischPartenkirchen,Skiing,"HOFFSBAKKEN,Olaf",NOR,Men,Individual,Silver,,
1936,GarmischPartenkirchen,Skiing,"ANDERSEN,Reidar",NOR,Men,K90Individual(70M),Bronze,,
1936,GarmischPartenkirchen,Skiing,"RUUD,Birger",NOR,Men,K90Individual(70M),Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"BEERLI,Joseph",SUI,Men,Four-Man,Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"BOUVIER,Charles",SUI,Men,Four-Man,Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"GARTMANN,Arnold",SUI,Men,Four-Man,Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"MUSY,Pierre",SUI,Men,Four-Man,Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"AICHELE,Hans",SUI,Men,Four-Man,Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"BeeTIKOFER,Hans",SUI,Men,Four-Man,Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"CAPADRUTT,Reto",SUI,Men,Four-Man,Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"FEIERABEND,Fritz",SUI,Men,Four-Man,Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"BEERLI,Joseph",SUI,Men,Two-Man,Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"FEIERABEND,Fritz",SUI,Men,Two-Man,Silver,,
1936,GarmischPartenkirchen,Skating,"HULTEN,Vivi-Anne",SWE,Women,Individual,Bronze,,
1936,GarmischPartenkirchen,Skiing,"LARSSON,ErikAugust",SWE,Men,18KM,Gold,,
1936,GarmischPartenkirchen,Skiing,"BERGER,John",SWE,Men,4X10KMRelay,Bronze,,
1936,GarmischPartenkirchen,Skiing,"HeGGBLAD,Artur",SWE,Men,4X10KMRelay,Bronze,,
1936,GarmischPartenkirchen,Skiing,"LARSSON,ErikAugust",SWE,Men,4X10KMRelay,Bronze,,
1936,GarmischPartenkirchen,Skiing,"MATSBO,Martin",SWE,Men,4X10KMRelay,Bronze,,
1936,GarmischPartenkirchen,Skiing,"ENGLUND,Nils-Joel",SWE,Men,50KM,Bronze,,
1936,GarmischPartenkirchen,Skiing,"WIKLUND,Elis",SWE,Men,50KM,Gold,,
1936,GarmischPartenkirchen,Skiing,"WIKSTRe_M,Axel",SWE,Men,50KM,Silver,,
1936,GarmischPartenkirchen,Skiing,"ERIKSSON,Sven",SWE,Men,K90Individual(70M),Silver,,
1936,GarmischPartenkirchen,Bobsleigh,"COLGATE,Gilbert",USA,Men,Two-Man,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"LAWRENCE,RichardWebster",USA,Men,Two-Man,Bronze,,
1936,GarmischPartenkirchen,Bobsleigh,"BROWN,IvanElmore",USA,Men,Two-Man,Gold,,
1936,GarmischPartenkirchen,Bobsleigh,"WASHBOND,AlanM.",USA,Men,Two-Man,Gold,,
1936,GarmischPartenkirchen,IceHockey,"GARRISON,JohnBright",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"KAMMER,August",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"LABATTE,PhilipWilliam",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"LAX,JohnCharles",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"MOONE,Thomas",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"ROSS,EldridgeBaker",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"ROWE,PaulEdward",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"SHAUGHNESSY,FrancisJohn",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"SMITH,Gordon",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"SPAIN,FrancisJones",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,IceHockey,"STUBBS,FrankRaymond",USA,Men,IceHockey,Bronze,,
1936,GarmischPartenkirchen,Skating,"FREISINGER,Leo",USA,Men,500M,Bronze,,
1948,St.Moritz,Skating,"RADA,Edi",AUT,Men,Individual,Bronze,,
1948,St.Moritz,Skating,"PAWLIK,Eva",AUT,Women,Individual,Silver,,
1948,St.Moritz,Skiing,"MAHRINGER,Erika",AUT,Women,AlpineCombined,Bronze,,
1948,St.Moritz,Skiing,"BEISER-JOCHUM,Trude",AUT,Women,AlpineCombined,Gold,,
1948,St.Moritz,Skiing,"GABL,Franz",AUT,Men,Downhill,Silver,,
1948,St.Moritz,Skiing,"HAMMERER,Resi",AUT,Women,Downhill,Bronze,,
1948,St.Moritz,Skiing,"BEISER-JOCHUM,Trude",AUT,Women,Downhill,Silver,,
1948,St.Moritz,Skiing,"MAHRINGER,Erika",AUT,Women,Slalom,Bronze,,
1948,St.Moritz,Bobsleigh,"HOUBEN,Max",BEL,Men,Four-Man,Silver,,
1948,St.Moritz,Bobsleigh,"MANSVELD,Freddy",BEL,Men,Four-Man,Silver,,
1948,St.Moritz,Bobsleigh,"MOUVET,Jacques",BEL,Men,Four-Man,Silver,,
1948,St.Moritz,Bobsleigh,"NIELS,Louis-Georges",BEL,Men,Four-Man,Silver,,
1948,St.Moritz,Skating,"BAUGNIET,Pierre",BEL,Men,Pairs,Gold,,
1948,St.Moritz,Skating,"LANNOY,Micheline",BEL,Women,Pairs,Gold,,
1948,St.Moritz,IceHockey,"BROOKS,H.",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"DOWEY,MurrayAlbert",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"DUNSTER,BernardFrank",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"FORBES,R.A.",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"GILPIN,A.",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"GRAVELLE,JeanOrval",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"GUZZO,Patrick",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"HALDER,WalterEdwin",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"HIBBERD,ThomasEdward",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"KING,Ross",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"LAPERRIERE,Henri-Andre",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"LECOMPTE,JohnHoward",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"LEICHNITZ,J.",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"MARA,GeorgeEdward",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"RENAUD,AlbertRomeo",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"SCHROETER,ReginaldJohn",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,IceHockey,"TAYLOR,Irving",CAN,Men,IceHockey,Gold,,
1948,St.Moritz,Skating,"SCOTT,BarbaraAnn",CAN,Women,Individual,Gold,,
1948,St.Moritz,Skating,"DIESTELMEYER,Wallace",CAN,Men,Pairs,Bronze,,
1948,St.Moritz,Skating,"MORROW,Suzanne",CAN,Women,Pairs,Bronze,,
1948,St.Moritz,Skating,"LAMMIO,Pentti",FIN,Men,10000M,Bronze,,
1948,St.Moritz,Skating,"PARKKINEN,Lauri",FIN,Men,10000M,Silver,,
1948,St.Moritz,Skiing,"KIURU,August",FIN,Men,4X10KMRelay,Silver,,
1948,St.Moritz,Skiing,"LAUKKANEN,Teuvo",FIN,Men,4X10KMRelay,Silver,,
1948,St.Moritz,Skiing,"RYTKY,Sauli",FIN,Men,4X10KMRelay,Silver,,
1948,St.Moritz,Skiing,"SILVENNOINEN,Lauri",FIN,Men,4X10KMRelay,Silver,,
1948,St.Moritz,Skiing,"VANNINEN,Benjamin",FIN,Men,50KM,Bronze,,
1948,St.Moritz,Skiing,"HASU,Heikki",FIN,Men,Individual,Gold,,
1948,St.Moritz,Skiing,"HUHTALA,Martti",FIN,Men,Individual,Silver,,
1948,St.Moritz,Skiing,"COUTTET,James",FRA,Men,AlpineCombined,Bronze,,
1948,St.Moritz,Skiing,"OREILLER,Henri",FRA,Men,AlpineCombined,Gold,,
1948,St.Moritz,Skiing,"OREILLER,Henri",FRA,Men,Downhill,Gold,,
1948,St.Moritz,Skiing,"OREILLER,Henri",FRA,Men,Slalom,Bronze,,
1948,St.Moritz,Skiing,"COUTTET,James",FRA,Men,Slalom,Silver,,
1948,St.Moritz,Bobsleigh,"CRAMMOND,John",GBR,Men,Individual,Bronze,,
1948,St.Moritz,Skating,"ALTWEGG,Jeannette",GBR,Women,Individual,Bronze,,
1948,St.Moritz,Skating,"KEKESSY,Andrea",HUN,Women,Pairs,Silver,,
1948,St.Moritz,Skating,"KIRALY,Ede",HUN,Men,Pairs,Silver,,
1948,St.Moritz,Bobsleigh,"BIBBIA,Nino",ITA,Men,Individual,Gold,,
1948,St.Moritz,Skating,"LUNDBERG,Odd",NOR,Men,1500M,Bronze,,
1948,St.Moritz,Skating,"FARSTAD,Sverre",NOR,Men,1500M,Gold,,
1948,St.Moritz,Skating,"LIAKLEV,Reidar",NOR,Men,5000M,Gold,,
1948,St.Moritz,Skating,"LUNDBERG,Odd",NOR,Men,5000M,Silver,,
1948,St.Moritz,Skating,"HELGESEN,Finn",NOR,Men,500M,Gold,,
1948,St.Moritz,Skating,"BYBERG,Thomas",NOR,Men,500M,Silver,,
1948,St.Moritz,Skiing,"EVENSEN,Erling",NOR,Men,4X10KMRelay,Bronze,,
1948,St.Moritz,Skiing,"HAGEN,OlavI.",NOR,Men,4X10KMRelay,Bronze,,
1948,St.Moritz,Skiing,"NYBORG,Reidar",NOR,Men,4X10KMRelay,Bronze,,
1948,St.Moritz,Skiing,"e_KERN,Olav",NOR,Men,4X10KMRelay,Bronze,,
1948,St.Moritz,Skiing,"SCHJELDERUP,Thorleif",NOR,Men,K90Individual(70M),Bronze,,
1948,St.Moritz,Skiing,"HUGSTED,Petter",NOR,Men,K90Individual(70M),Gold,,
1948,St.Moritz,Skiing,"RUUD,Birger",NOR,Men,K90Individual(70M),Silver,,
1948,St.Moritz,Bobsleigh,"ENDRICH,Felix",SUI,Men,Two-Man,Gold,,
1948,St.Moritz,Bobsleigh,"WALLER,Friedrich",SUI,Men,Two-Man,Gold,,
1948,St.Moritz,Bobsleigh,"EBERHARD,PaulHans",SUI,Men,Two-Man,Silver,,
1948,St.Moritz,Bobsleigh,"FEIERABEND,Fritz",SUI,Men,Two-Man,Silver,,
1948,St.Moritz,IceHockey,"BeNNINGER,Hans",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"BIELER,Alfred",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"BOLLER,Heinrich",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"CATTINI,Ferdinand",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"CATTINI,Hans",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"DeeRST,Hans",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"DeeRST,WalterPaul",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"HANDSCHIN,Emil",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"LOHRER,Heini",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"LOHRER,Werner",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"PERL,Reto",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"POLTERA,Gebhard",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"POLTERA,Ulrich",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"ReeEDI,Beat",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"SCHUBIGER,Otto",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"TORRIANI,Richard",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,IceHockey,"TREPP,Hans",SUI,Men,IceHockey,Bronze,,
1948,St.Moritz,Skating,"GERSCHWILER,Hans",SUI,Men,Individual,Silver,,
1948,St.Moritz,Skiing,"MOLITOR,Karl",SUI,Men,AlpineCombined,Silver,,
1948,St.Moritz,Skiing,"MOLITOR,Karl",SUI,Men,Downhill,Bronze,,
1948,St.Moritz,Skiing,"OLINGER,Rolf",SUI,Men,Downhill,Bronze,,
1948,St.Moritz,Skiing,"SCHLUNEGGER,Hedy",SUI,Women,Downhill,Gold,,
1948,St.Moritz,Skiing,"REINALTER,Edi",SUI,Men,Slalom,Gold,,
1948,St.Moritz,Skiing,"MEYER,Antoinette",SUI,Women,Slalom,Silver,,
1948,St.Moritz,Skating,"SEYFFARTH,Ake",SWE,Men,10000M,Gold,,
1948,St.Moritz,Skating,"SEYFFARTH,Ake",SWE,Men,1500M,Silver,,
1948,St.Moritz,Skating,"HEDLUND,Ge_the",SWE,Men,5000M,Bronze,,
1948,St.Moritz,Skiing,"ERIKSSON,Gunnar",SWE,Men,18KM,Bronze,,
1948,St.Moritz,Skiing,"LUNDSTRe_M,Martin",SWE,Men,18KM,Gold,,
1948,St.Moritz,Skiing,"e_STENSSON,Nils",SWE,Men,18KM,Silver,,
1948,St.Moritz,Skiing,"ERIKSSON,Gunnar",SWE,Men,4X10KMRelay,Gold,,
1948,St.Moritz,Skiing,"LUNDSTRe_M,Martin",SWE,Men,4X10KMRelay,Gold,,
1948,St.Moritz,Skiing,"e_STENSSON,Nils",SWE,Men,4X10KMRelay,Gold,,
1948,St.Moritz,Skiing,"TePP,Nils",SWE,Men,4X10KMRelay,Gold,,
1948,St.Moritz,Skiing,"KARLSSON,Nils",SWE,Men,50KM,Gold,,
1948,St.Moritz,Skiing,"ERIKSSON,Harald",SWE,Men,50KM,Silver,,
1948,St.Moritz,Skiing,"ISRAELSSON,Sven",SWE,Men,Individual,Bronze,,
1948,St.Moritz,IceHockey,"BOUZEK,Vladimir",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"BUBNIK,Gustav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"DROBNY,Jaroslav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"HAJNY,Premysl",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"JARKOVSKY,Zdenek",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"KOBRANOV,Vladimir",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"KONOPASEK,Stanislav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"MODRY,Bohumil",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"POKORNY,Miloslav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"ROZINAK,Vaclav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"SLAMA,Miroslav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"STIBOR,Karel",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"STOVIK,Vilibald",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"TROJAK,Ladislav",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"TROUSILEK,Josef",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"ZABRODSKY,Oldrich",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,IceHockey,"ZABRODSKY,Vladimir",TCH,Men,IceHockey,Silver,,
1948,St.Moritz,Bobsleigh,"BICKFORD,JamesJohn",USA,Men,Four-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"DUPREE,Donald",USA,Men,Four-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"DUPREE,William",USA,Men,Four-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"HICKS,Thomas",USA,Men,Four-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"D'AMICO,William",USA,Men,Four-Man,Gold,,
1948,St.Moritz,Bobsleigh,"MARTIN,PatrickHenry",USA,Men,Four-Man,Gold,,
1948,St.Moritz,Bobsleigh,"RIMKUS,Edward",USA,Men,Four-Man,Gold,,
1948,St.Moritz,Bobsleigh,"TYLER,FrancisWilliam",USA,Men,Four-Man,Gold,,
1948,St.Moritz,Bobsleigh,"CARRON,Schuyler",USA,Men,Two-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"FORTUNE,FrederickJoseph",USA,Men,Two-Man,Bronze,,
1948,St.Moritz,Bobsleigh,"HEATON,John",USA,Men,Individual,Silver,,
1948,St.Moritz,Skating,"BUTTON,Richard",USA,Men,Individual,Gold,,
1948,St.Moritz,Skating,"BARTHELOMEW,Kenneth",USA,Men,500M,Silver,,
1948,St.Moritz,Skating,"FITZGERALD,Robert",USA,Men,500M,Silver,,
1948,St.Moritz,Skiing,"FRASER,Gretchen",USA,Women,AlpineCombined,Silver,,
1948,St.Moritz,Skiing,"FRASER,Gretchen",USA,Women,Slalom,Gold,,
1952,Oslo,Skating,"SEIBT,Hellmut",AUT,Men,Individual,Silver,,
1952,Oslo,Skiing,"PRAVDA,Christian",AUT,Men,Downhill,Bronze,,
1952,Oslo,Skiing,"SCHNEIDER,Othmar",AUT,Men,Downhill,Silver,,
1952,Oslo,Skiing,"BEISER-JOCHUM,Trude",AUT,Women,Downhill,Gold,,
1952,Oslo,Skiing,"SPIESS,Toni",AUT,Men,GiantSlalom,Bronze,,
1952,Oslo,Skiing,"PRAVDA,Christian",AUT,Men,GiantSlalom,Silver,,
1952,Oslo,Skiing,"ROM,Dagmar",AUT,Women,GiantSlalom,Silver,,
1952,Oslo,Skiing,"SCHNEIDER,Othmar",AUT,Men,Slalom,Gold,,
1952,Oslo,IceHockey,"ABEL,GeorgeGordon",CAN,Men,IceHockey,Gold,,
